numero_questao,gabarito,nu_param_B,enunciado,alternativas,ano
55,C,1.23908,"Os soviéticos tinham chegado a Cuba muito cedo na década de 1960, esgueirando-se pela fresta aberta pela imediata hostilidade norte-americana em relação ao processo social revolucionário. Durante três décadas os soviéticos mantiveram sua presença em Cuba com bases e ajuda militar, mas, sobretudo, com todo o apoio econômico que, como saberíamos anos mais tarde, mantinha o país à tona, embora nos deixasse em dívida com os irmãos soviéticos – e depois com seus herdeiros russos – por cifras que chegavam a US$ 32 bilhões. Ou seja, o que era oferecido em nome da solidariedade socialista tinha um preço definido.PADURA, L. Cuba e os russos. Folha de São Paulo ,  19 jul. 2014 (adaptado).O texto indica que durante a Guerra Fria as relações internas em um mesmo bloco foram marcadas pelo(a)",A: busca da neutralidade política; B: estímulo à competição comercial; C: subordinação à potência hegemônica; D: elasticidade das fronteiras geográficas; E: compartilhamento de pesquisas científicas,2018
56,C,1.31276,"Anamorfose é a transformação cartográfica espacial em que a forma dos objetos é distorcida, de forma a realçar o tema. A área das unidades espaciais às quais o tema se refere é alterada de forma proporcional ao respectivo valor.GASPAR, A. J. Dicionário de ciências cartográficas. Lisboa: Lidel, 2004.",,2018
57,E,0.99606,"A poetisa Emília Freitas subiu a um palanque, nervosa, pedindo desculpas por não possuir títulos nem conhecimentos, mas orgulhosa ofereceu a sua pena que “sem ser hábil, é, em compensação, guiada pelo poder da vontade”. Maria Tomásia pronunciava orações que levantavam os ouvintes. A escritora Francisca Clotilde arrebatava, declamando seus poemas. Aquelas “angélicas senhoras”, “heroínas da caridade”, levantavam dinheiro para comprar liberdades e usavam de seu entusiasmo a fim de convencer os donos de escravos a fazerem alforrias gratuitamente.MIRANDA, A. Disponível em: www.opovoonline.com.br. Acesso em: 10 jun. 2015.As práticas culturais narradas remetem, historicamente, ao movimento",A: feminista; B: sufragista; C: socialista; D: republicano; E: abolicionista,2018
58,D,2.02654,"A democracia que eles pretendem é a democracia dos privilégios, a democracia da intolerância e do ódio. A democracia que eles querem é para liquidar com a Petrobras, é a democracia dos monopólios, nacionais e internacionais, a democracia que pudesse lutar contra o povo. Ainda ontem eu afirmava que a democracia jamais poderia ser ameaçada pelo povo, quando o povo livremente vem para as praças – as praças que são do povo. Para as ruas – que são do povo.Disponível em: www.revistadehistoria.com.br/secao/artigos/discurso-de-joao-goulart-no-comicio-da-central. Acesso em: 29 out. 2015.Em um momento de radicalização política, a retórica no discurso do presidente João Goulart, proferido no comício da Central do Brasil, buscava justificar a necessidade de",A: conter a abertura econômica para conseguir a adesão das elites; B: impedir a ingerência externa para garantir a conservação de direitos; C: regulamentar os meios de comunicação para coibir os partidos de oposição; D: aprovar os projetos reformistas para atender a mobilização de setores trabalhistas; E: incrementar o processo de desestatização para diminuir a pressão da opinião pública,2018
59,E,1.11463,"A rebelião luso-brasileira em Pernambuco começou a ser urdida em 1644 e explodiu em 13 de junho de 1645, dia de Santo Antônio. Uma das primeiras medidas de João Fernandes foi decretar nulas as dívidas que os rebeldes tinham com os holandeses. Houve grande adesão da “nobreza da terra”, entusiasmada com esta proclamação heroica.VAINFAS, R. Guerra declarada e paz fingida na restauração portuguesa. Tempo, n. 27, 2009.O desencadeamento dessa revolta na América portuguesa seiscentista foi o resultado do(a)",A: fraqueza bélica dos protestantes batavos; B: comércio transatlântico da África ocidental; C: auxílio financeiro dos negociantes flamengos; D: diplomacia internacional dos Estados ibéricos; E: interesse econômico dos senhores de engenho,2018
60,E,0.85966,"Em Beirute, no Líbano, quando perguntado sobre onde se encontram os refugiados sírios, a resposta do homem é imediata: “em todos os lugares e em lugar nenhum”. Andando ao acaso, não é raro ver, sob um prédio ou num canto de calçada, ao abrigo do vento, uma família refugiada em volta de uma refeição frugal posta sobre jornais como se fossem guardanapos. Também se vê de vez em quando uma tenda com a sigla ACNUR (Alto Comissariado das Nações Unidas para Refugiados), erguida em um dos raros terrenos vagos da capital.JABER, H. Quem realmente acolhe os refugiados?  Le Monde Diplomatique Brasil , out. 2015 (adaptado).O cenário descrito aponta para uma crise humanitária que é explicada pelo processo de",A: migração massiva de pessoas atingidas por catástrofe natural; B: hibridização cultural de grupos caracterizados por homogeneidade social; C: desmobilização voluntária de militantes cooptados por seitas extremistas; D: peregrinação religiosa de fiéis orientados por lideranças fundamentalistas; E: desterritorialização forçada de populações afetadas por conflitos armados,2018
61,E,1.3002,"TEXTO IPrograma do Partido Social Democrático (PSD) Capitais estrangeirosÉ indispensável manter clima propício à entrada de capitais estrangeiros. A manutenção desse clima recomenda a adoção de normas disciplinadoras dos investimentos e suas rendas, visando reter no país a maior parcela possível dos lucros auferidos.TEXTO IIPrograma da União Democrática Nacional (UDN)  O capitalApelar para o capital estrangeiro, necessário para os empreendimentos da reconstrução nacional e, sobretudo, para o aproveitamento das nossas reservas inexploradas, dando-lhe um tratamento equitativo e liberdade para a saída dos juros.CHACON, V. História dos partidos brasileiros : discurso e práxis dos seus programas. Brasília: UnB, 1981 (adaptado).Considerando as décadas de 1950 e 1960 no Brasil, os trechos dos programas do PSD e UDN convergiam na defesa da",A: autonomia de atuação das multinacionais; B: descentralização da cobrança tributária; C: flexibilização das reservas cambiais; D: liberdade de remessa de ganhos; E: captação de recursos do  exterior,2018
62,B,1.22482,"A situação demográfica de Israel é muito particular. Desde 1967, a esquerda sionista afirma que Israel deveria se desfazer rapidamente da Cisjordânia e da Faixa de Gaza, argumentando a partir de uma lógica demográfica aparentemente inexorável. Devido à taxa de nascimento árabe ser muito mais elevada, a anexação dos territórios palestinos, formal ou informal, acarretaria dentro de uma ou duas gerações uma maioria árabe “entre o rio e o mar”.DEMANT, P. Israel: a crise próxima. História, n. 2, jul.-dez. 2014.",A: preocupação apresentada no texto revela um aspecto da condução política desse Estado identificado ao(à)A abdicação da interferência militar em conflito local; B: busca da preeminência étnica sobre o espaço nacional; C: admissão da participação proativa em blocos regionais; D: rompimento com os interesses geopolíticos das potências globais; E: compromisso com as resoluções emanadas dos organismos internacionais,2018
63,C,1.79644,Trajetória de ciclones tropicaisDisponível em: http://globalwarmingart.com. Acesso em: 12 jul. 2015 (adaptado).Qual característica do meio físico é condição necessária para a distribuição espacial do fenômeno representado?,A: Cobertura vegetal com porte arbóreo; B: Barreiras orográficas com altitudes elevadas; C: Pressão atmosférica com diferença acentuada; D: Superfície continental com refletividade intensa; E: Correntes marinhas com direções convergentes,2018
64,E,1.05968,"Outra importante manifestação das crenças e tradições africanas na Colônia eram os objetos conhecidos como “bolsas de mandinga”. A insegurança tanto física como espiritual gerava uma necessidade generalizada de proteção: das catástrofes da natureza, das doenças, da má sorte, da violência dos núcleos urbanos, dos roubos, das brigas, dos malefícios de feiticeiros etc. Também para trazer sorte, dinheiro e até atrair mulheres, o costume era corrente nas primeiras décadas do século XVIII, envolvendo não apenas escravos, mas também homens brancos. CALAINHO, D. B. Feitiços e feiticeiros. In: FIGUEIREDO, L. História do Brasil para ocupados. Rio de Janeiro: Casa da Palavra, 2013 (adaptado).",A: prática histórico-cultural de matriz africana descrita no texto representava um(a)A expressão do valor das festividades da população pobre; B: ferramenta para submeter os cativos ao trabalho forçado; C: estratégia de subversão do poder da monarquia portuguesa; D: elemento de conversão dos escravos ao catolicismo romano; E: instrumento para minimizar o sentimento de desamparo socia l,2018
65,A,1.80121,"Os portos sempre foram respostas ao comércio praticado em grande volume, que se dá via marítima, lacustre e fluvial, e sofreram adaptações, ou modernizações, de acordo com um conjunto de fatores que vão desde a sua localização privilegiada frente a extensas hinterlândias, passando por sua conectividade com modernas redes de transportes que garantam acessibilidade, associados, no atual momento, à tecnologia, que os transformam em pontas de lança de uma economia globalizada que comprime o tempo em nome da produtividade  e da competitividade.ROCHA NETO, J. M.; CRAVIDÃO, F. D. Portos no contexto do meio técnico.  Mercator, n. 2, maio-ago. 2014 (adaptado).Uma mudança que permitiu aos portos adequarem-se às novas necessidades comerciais apontadas no texto foi a",A: intensifi cação do uso de contêineres; B: compactação das áreas de estocagem; C: burocratização dos serviços de alfândega; D: redução da profundidade dos atracadouros; E: superação da e specialização dos cargueiros,2018
66,E,2.46656,"O século XVIII é, por diversas razões, um século diferenciado. Razão e experimentação se aliavam no que se acreditava ser o verdadeiro caminho para o estabelecimento do conhecimento científico, por tanto tempo almejado. O fato, a análise e a indução passavam a ser parceiros fundamentais da razão. É ainda no século XVIII que o homem começa a tomar consciência de sua situação na história.ODALIA, N. In: PINSKY, J.; PINSKY, C. B. História da cidadania. São Paulo: Contexto, 2003.No ambiente cultural do Antigo Regime, a discussão filosófica mencionada no texto tinha como uma de suas características a",A: aproximação entre inovação e saberes antigos; B: conciliação entre revelação e metafísica platônica; C: vinculação entre escolástica e práticas de pesquisa; D: separação entre teologia e fundamentalismo religioso; E: contraposição entre clericalismo e liberdade de pensamento,2018
67,E,1.45138,Vazão em áreas urbanizadasVazão em áreas não urbanizadasPrecipitações (mm)908070605040302010Tempo (h)012345678910111213141516Disponível em: www.biologiasur.org. Acesso em: 4 jul. 2015 (adaptado).A dinâmica hidrológica expressa no gráfico demonstra que o processo de urbanização promove a,A: redução do volume dos rios; B: expansão do lençol freático; C: diminuição do índice de chuvas; D: retração do nível dos reservatórios; E: ampliação do escoam ento superficial,2018
68,C,1.41026,"O encontro entre o Velho e o Novo Mundo, que a descoberta de Colombo tornou possível, é de um tipo muito particular: é uma guerra – ou a Conquista –, como se dizia então. E um mistério continua: o resultado do combate. Por que a vitória fulgurante, se os habitantes da América eram tão superiores em número aos adversários e lutaram no próprio solo? Se nos limitarmos à conquista do México – a mais espetacular, já que a civilização mexicana é a mais brilhante do mundo pré-colombiano – como explicar que Cortez, liderando centenas de homens, tenha conseguido tomar o reino de Montezuma, que dispunha de centenas de milhares de guerreiros?TODOROV, T. A conquista da América . São Paulo: Martins Fontes, 1991 (adaptado).No contexto da conquista, conforme análise apresentada no texto, uma estratégia para superar as disparidades levantadas foi",A: implantar as missões cristãs entre as comunidades submetidas; B: utilizar a superioridade física dos mercenários africanos; C: explorar as rivalidades existentes entre os povos nativos; D: introduzir vetores para a disseminação de doenças epidêmicas; E: comprar terras para o enfraquecimento das teocracias autóctones,2018
